country,year,month,week,date,population,weekly_count,weekly_count_prop,cumulative_count,cumulative_count_prop
Austria,2020,18575,45,2020-11-09,8901064,47880,537.9132202622069,209000,537.9132202622069
Austria,2020,18582,46,2020-11-16,8901064,40742,457.72056014876426,249742,457.72056014876426
Austria,2020,18589,47,2020-11-23,8901064,31162,350.0929776485148,280904,350.0929776485148
Austria,2020,18596,48,2020-11-30,8901064,23078,259.27237462847137,303982,259.27237462847137
Austria,2020,18603,49,2020-12-07,8901064,18701,210.09847811452653,322683,210.09847811452653
Austria,2020,18610,50,2020-12-14,8901064,14864,166.99127205466672,337547,166.99127205466672
Austria,2020,18617,51,2020-12-21,8901064,13340,149.8697234398045,350887,149.8697234398045
Austria,2020,18624,52,2020-12-28,8901064,14896,167.350779637131,365783,167.350779637131
Austria,2021,18631,0,2021-01-04,8901064,14635,164.4185459176566,380418,164.4185459176566
Austria,2021,18631,1,2021-01-04,8901064,10948,122.99653165059817,391366,122.99653165059817
Austria,2021,18638,2,2021-01-11,8901064,10161,114.15489204436683,401527,114.15489204436683
Austria,2021,18645,3,2021-01-18,8901064,9510,106.84115966360875,411037,106.84115966360875
Austria,2021,18652,4,2021-01-25,8901064,9116,102.41472255451708,420153,102.41472255451708
Austria,2021,18659,5,2021-02-01,8901064,9464,106.32436751381633,429617,106.32436751381633
Austria,2021,18666,6,2021-02-08,8901064,11637,130.73717928553262,441254,130.73717928553262
Austria,2021,18673,7,2021-02-15,8901064,14203,159.56519355438854,455457,159.56519355438854
Austria,2021,18680,8,2021-02-22,8901064,16339,183.5623246838805,471796,183.5623246838805
Austria,2021,18687,9,2021-03-01,8901064,18231,204.81821049708213,490027,204.81821049708213
Austria,2021,18694,10,2021-03-08,8901064,21093,236.97166990373285,511120,236.97166990373285
Austria,2021,18701,11,2021-03-15,8901064,22319,250.7453041568963,533439,250.7453041568963
Austria,2021,18708,12,2021-03-22,8901064,20786,233.522644034466,554225,233.522644034466
Austria,2021,18715,13,2021-03-29,8901064,17608,197.81904725098033,571833,197.81904725098033
Austria,2021,18722,14,2021-04-05,8901064,16819,188.95493842084497,588652,188.95493842084497
Austria,2021,18729,15,2021-04-12,8901064,15047,169.04720604188444,603699,169.04720604188444
Austria,2021,18736,16,2021-04-19,8901064,12533,140.80339159453297,616232,140.80339159453297
Austria,2021,18743,17,2021-04-26,8901064,9018,101.31373058322016,625250,101.31373058322016
Austria,2021,18750,18,2021-05-03,8901064,5732,64.3967957089175,630982,64.3967957089175
Austria,2021,18757,19,2021-05-10,8901064,4155,46.67981266059878,635137,46.67981266059878
Austria,2021,18764,20,2021-05-17,8901064,3159,35.49013915639748,638296,35.49013915639748
Austria,2021,18771,21,2021-05-24,8901064,360,4.04446030272336,638656,4.04446030272336
Austria,2021,18778,22,2021-05-31,8901064,0,0,638656,0
Austria,2021,18785,23,2021-06-07,8901064,0,0,638656,0
Austria,2021,18792,24,2021-06-14,8901064,0,0,638656,0
Austria,2021,18799,25,2021-06-21,8901064,353,3.9658180190592947,639009,3.9658180190592947
Austria,2021,18806,26,2021-06-28,8901064,1092,12.268196251594192,640101,12.268196251594192
Austria,2021,18813,27,2021-07-05,8901064,2192,24.626269398804457,642293,24.626269398804457
Austria,2021,18820,28,2021-07-12,8901064,2531,28.434802850535622,644824,28.434802850535622
Austria,2021,18827,29,2021-07-19,8901064,3251,36.52372345598234,648075,36.52372345598234
Austria,2021,18834,30,2021-07-26,8901064,3666,41.186087416066215,651741,41.186087416066215
Austria,2021,18841,31,2021-08-02,8901064,5895,66.22803745709501,657636,66.22803745709501
Austria,2021,18848,32,2021-08-09,8901064,8062,90.57344155709924,665698,90.57344155709924
Austria,2021,18855,33,2021-08-16,8901064,9438,106.03226760306408,675136,106.03226760306408
Austria,2021,18862,34,2021-08-23,8901064,11307,127.02975734136953,686443,127.02975734136953
Austria,2021,18869,35,2021-08-30,8901064,14055,157.90247098549116,700498,157.90247098549116
Austria,2021,18876,36,2021-09-06,8901064,13739,154.3523336086562,714237,154.3523336086562
Austria,2021,18883,37,2021-09-13,8901064,11749,131.99545582415766,725986,131.99545582415766
Austria,2021,18890,38,2021-09-20,8901064,12595,141.49993753555754,738581,141.49993753555754
Austria,2021,18897,39,2021-09-27,8901064,12781,143.5895753586313,751362,143.5895753586313
Austria,2021,18904,40,2021-10-04,8901064,15360,172.56363958286335,766722,172.56363958286335
Austria,2021,18911,41,2021-10-11,8901064,23871,268.1814219064148,790593,268.1814219064148
Austria,2021,18918,42,2021-10-18,8901064,34621,388.9535003905151,825214,388.9535003905151
Austria,2021,18925,43,2021-10-25,8901064,56659,636.5418785888968,881873,636.5418785888968
Azerbaijan,2020,18267,0,2020-01-06,10139175,0,0,0,0
Azerbaijan,2020,18267,1,2020-01-06,10139175,0,0,0,0
Azerbaijan,2020,18274,2,2020-01-13,10139175,0,0,0,0
Azerbaijan,2020,18281,3,2020-01-20,10139175,0,0,0,0
Azerbaijan,2020,18288,4,2020-01-27,10139175,0,0,0,0
Azerbaijan,2020,18295,5,2020-02-03,10139175,0,0,0,0
Azerbaijan,2020,18302,6,2020-02-10,10139175,0,0,0,0
Azerbaijan,2020,18309,7,2020-02-17,10139175,0,0,0,0
Azerbaijan,2020,18316,8,2020-02-24,10139175,3,0.029588206141032185,3,0.029588206141032185
Azerbaijan,2020,18323,9,2020-03-02,10139175,6,0.05917641228206437,9,0.05917641228206437
Azerbaijan,2020,18330,10,2020-03-09,10139175,10,0.09862735380344062,19,0.09862735380344062
Azerbaijan,2020,18337,11,2020-03-16,10139175,46,0.4536858274958268,65,0.4536858274958268
Azerbaijan,2020,18344,12,2020-03-23,10139175,144,1.4202338947695448,209,1.4202338947695448
Azerbaijan,2020,18351,13,2020-03-30,10139175,375,3.698525767629023,584,3.698525767629023
Azerbaijan,2020,18358,14,2020-04-06,10139175,514,5.069445985496848,1098,5.069445985496848
Azerbaijan,2020,18365,15,2020-04-13,10139175,300,2.9588206141032183,1398,2.9588206141032183
Azerbaijan,2020,18372,16,2020-04-20,10139175,247,2.436095638944983,1645,2.436095638944983
Azerbaijan,2020,18379,17,2020-04-27,10139175,287,2.8306050541587457,1932,2.8306050541587457
Azerbaijan,2020,18386,18,2020-05-04,10139175,587,5.7894256682619645,2519,5.7894256682619645
Azerbaijan,2020,18393,19,2020-05-11,10139175,755,7.446365212159766,3274,7.446365212159766
Azerbaijan,2020,18400,20,2020-05-18,10139175,848,8.363599602531764,4122,8.363599602531764
Azerbaijan,2020,18407,21,2020-05-25,10139175,1372,13.531672941832053,5494,13.531672941832053
Azerbaijan,2020,18414,22,2020-06-01,10139175,2059,20.307372148128422,7553,20.307372148128422
Azerbaijan,2020,18421,23,2020-06-08,10139175,2404,23.710015854347123,9957,23.710015854347123
Azerbaijan,2020,18428,24,2020-06-15,10139175,2772,27.33950247431374,12729,27.33950247431374
Azerbaijan,2020,18435,25,2020-06-22,10139175,3695,36.44280723037131,16424,36.44280723037131
Azerbaijan,2020,18442,26,2020-06-29,10139175,3900,38.46466798334184,20324,38.46466798334184
Azerbaijan,2020,18449,27,2020-07-06,10139175,3717,36.65978740873888,24041,36.65978740873888
Azerbaijan,2020,18456,28,2020-07-13,10139175,3480,34.32231912359733,27521,34.32231912359733
Azerbaijan,2020,18463,29,2020-07-20,10139175,2529,24.942857776890133,30050,24.942857776890133
Azerbaijan,2020,18470,30,2020-07-27,10139175,2393,23.601525765163338,32443,23.601525765163338
Azerbaijan,2020,18477,31,2020-08-03,10139175,1125,11.095577302887069,33568,11.095577302887069
Azerbaijan,2020,18484,32,2020-08-10,10139175,651,6.420640732603984,34219,6.420640732603984
Azerbaijan,2020,18491,33,2020-08-17,10139175,1055,10.405185826262985,35274,10.405185826262985
Azerbaijan,2020,18498,34,2020-08-24,10139175,1035,10.207931118656104,36309,10.207931118656104
Azerbaijan,2020,18505,35,2020-08-31,10139175,1020,10.059990087950943,37329,10.059990087950943
Azerbaijan,2020,18512,36,2020-09-07,10139175,998,9.843009909583373,38327,9.843009909583373
Azerbaijan,2020,18519,37,2020-09-14,10139175,861,8.491815162476238,39188,8.491815162476238
Azerbaijan,2020,18526,38,2020-09-21,10139175,835,8.235384042587292,40023,8.235384042587292
Azerbaijan,2020,18533,39,2020-09-28,10139175,668,6.588307234069833,40691,6.588307234069833
Azerbaijan,2020,18540,40,2020-10-05,10139175,1291,12.732791376024183,41982,12.732791376024183
Azerbaijan,2020,18547,41,2020-10-12,10139175,2982,29.41067690418599,44964,29.41067690418599
Azerbaijan,2020,18554,42,2020-10-19,10139175,4995,49.26436322481859,49959,49.26436322481859
Azerbaijan,2020,18561,43,2020-10-26,10139175,6485,63.95983894153124,56444,63.95983894153124
Azerbaijan,2020,18568,44,2020-11-02,10139175,8967,88.4391481555452,65411,88.4391481555452
Azerbaijan,2020,18575,45,2020-11-09,10139175,10277,101.35933150379591,75688,101.35933150379591
Azerbaijan,2020,18582,46,2020-11-16,10139175,17406,171.67077203026872,93094,171.67077203026872
Azerbaijan,2020,18589,47,2020-11-23,10139175,25101,247.5645207820163,118195,247.5645207820163
Azerbaijan,2020,18596,48,2020-11-30,10139175,28484,280.93015457372024,146679,280.93015457372024
Azerbaijan,2020,18603,49,2020-12-07,10139175,29195,287.94255942914486,175874,287.94255942914486
Azerbaijan,2020,18610,50,2020-12-14,10139175,26214,258.5417452603392,202088,258.5417452603392
Azerbaijan,2020,18617,51,2020-12-21,10139175,13395,132.1113404197087,215483,132.1113404197087
Azerbaijan,2020,18624,52,2020-12-28,10139175,4782,47.1636005888053,220265,47.1636005888053
Azerbaijan,2021,18631,0,2021-01-04,10139175,4562,44.99379880512961,224827,44.99379880512961
Azerbaijan,2021,18631,1,2021-01-04,10139175,2564,25.288053515202172,227391,25.288053515202172
Azerbaijan,2021,18638,2,2021-01-11,10139175,1641,16.184748759144604,229032,16.184748759144604
Azerbaijan,2021,18645,3,2021-01-18,10139175,1187,11.707066896468401,230219,11.707066896468401
Azerbaijan,2021,18652,4,2021-01-25,10139175,935,9.221657580621697,231154,9.221657580621697
Azerbaijan,2021,18659,5,2021-02-01,10139175,1043,10.286833001698856,232197,10.286833001698856
Azerbaijan,2021,18666,6,2021-02-08,10139175,1004,9.902186321865438,233201,9.902186321865438
Azerbaijan,2021,18673,7,2021-02-15,10139175,1461,14.409456390682674,234662,14.409456390682674
Azerbaijan,2021,18680,8,2021-02-22,10139175,2301,22.694154110171684,236963,22.694154110171684
Azerbaijan,2021,18687,9,2021-03-01,10139175,3332,32.86263428730641,240295,32.86263428730641
Azerbaijan,2021,18694,10,2021-03-08,10139175,6679,65.87320960531798,246974,65.87320960531798
Azerbaijan,2021,18701,11,2021-03-15,10139175,10356,102.1384875988431,257330,102.1384875988431
Azerbaijan,2021,18708,12,2021-03-22,10139175,14504,143.04911395651027,271834,143.04911395651027
Azerbaijan,2021,18715,13,2021-03-29,10139175,15310,150.99847867306758,287144,150.99847867306758
Azerbaijan,2021,18722,14,2021-04-05,10139175,14517,143.17732951645473,301661,143.17732951645473
Azerbaijan,2021,18729,15,2021-04-12,10139175,12151,119.84209760656069,313812,119.84209760656069
Azerbaijan,2021,18736,16,2021-04-19,10139175,7986,78.76380474742767,321798,78.76380474742767
Azerbaijan,2021,18743,17,2021-04-26,10139175,5289,52.16400742663974,327087,52.16400742663974
Azerbaijan,2021,18750,18,2021-05-03,10139175,3182,31.383223980254805,330269,31.383223980254805
Azerbaijan,2021,18757,19,2021-05-10,10139175,2185,21.550076806051774,332454,21.550076806051774
Azerbaijan,2021,18764,20,2021-05-17,10139175,1410,13.906456886285127,333864,13.906456886285127
Azerbaijan,2021,18771,21,2021-05-24,10139175,851,8.393187808672796,334715,8.393187808672796
Azerbaijan,2021,18778,22,2021-05-31,10139175,456,4.497407333436892,335171,4.497407333436892
Azerbaijan,2021,18785,23,2021-06-07,10139175,322,3.175800792470788,335493,3.175800792470788
Azerbaijan,2021,18792,24,2021-06-14,10139175,343,3.382918235458013,335836,3.382918235458013
Azerbaijan,2021,18799,25,2021-06-21,10139175,581,5.7302492559799,336417,5.7302492559799
Azerbaijan,2021,18806,26,2021-06-28,10139175,837,8.25510951334798,337254,8.25510951334798
Azerbaijan,2021,18813,27,2021-07-05,10139175,1332,13.13716352661829,338586,13.13716352661829
Azerbaijan,2021,18820,28,2021-07-12,10139175,1857,18.315099601298922,340443,18.315099601298922
Azerbaijan,2021,18827,29,2021-07-19,10139175,4077,40.21037214566274,344520,40.21037214566274
Azerbaijan,2021,18834,30,2021-07-26,10139175,7305,72.04728195341337,351825,72.04728195341337
Azerbaijan,2021,18841,31,2021-08-02,10139175,16177,159.5494702478259,368002,159.5494702478259
Azerbaijan,2021,18848,32,2021-08-09,10139175,23504,231.81373237960682,391506,231.81373237960682
Azerbaijan,2021,18855,33,2021-08-16,10139175,26490,261.2638602253142,417996,261.2638602253142
Azerbaijan,2021,18862,34,2021-08-23,10139175,24876,245.34540532143888,442872,245.34540532143888
Azerbaijan,2021,18869,35,2021-08-30,10139175,17220,169.83630324952475,460092,169.83630324952475
Azerbaijan,2021,18876,36,2021-09-06,10139175,12627,124.53675964760447,472719,124.53675964760447
Azerbaijan,2021,18883,37,2021-09-13,10139175,8124,80.12486222991515,480843,80.12486222991515
Azerbaijan,2021,18890,38,2021-09-20,10139175,5535,54.59024033020438,486378,54.59024033020438
Azerbaijan,2021,18897,39,2021-09-27,10139175,5801,57.2137279413759,492179,57.2137279413759
Azerbaijan,2021,18904,40,2021-10-04,10139175,10028,98.90351039409025,502207,98.90351039409025
Azerbaijan,2021,18911,41,2021-10-11,10139175,14118,139.24209809969747,516325,139.24209809969747
Azerbaijan,2021,18918,42,2021-10-18,10139175,15045,148.3848537972764,531370,148.3848537972764
Azerbaijan,2021,18925,43,2021-10-25,10139175,15911,156.92598263665437,547281,156.92598263665437
Belarus,2020,18267,0,2020-01-06,9449321,0,0,0,0
Belarus,2020,18267,1,2020-01-06,9449321,0,0,0,0
Belarus,2020,18274,2,2020-01-13,9449321,0,0,0,0
Belarus,2020,18281,3,2020-01-20,9449321,0,0,0,0
Belarus,2020,18288,4,2020-01-27,9449321,0,0,0,0
Belarus,2020,18295,5,2020-02-03,9449321,0,0,0,0
Belarus,2020,18302,6,2020-02-10,9449321,0,0,0,0
Belarus,2020,18309,7,2020-02-17,9449321,0,0,0,0
Belarus,2020,18316,8,2020-02-24,9449321,1,0.010582770973702766,1,0.010582770973702766
Belarus,2020,18323,9,2020-03-02,9449321,5,0.052913854868513834,6,0.052913854868513834
Belarus,2020,18330,10,2020-03-09,9449321,21,0.2222381904477581,27,0.2222381904477581
Belarus,2020,18337,11,2020-03-16,9449321,49,0.5185557777114356,76,0.5185557777114356
Belarus,2020,18344,12,2020-03-23,9449321,18,0.1904898775266498,94,0.1904898775266498
Belarus,2020,18351,13,2020-03-30,9449321,470,4.9739023576403,564,4.9739023576403
Belarus,2020,18358,14,2020-04-06,9449321,2014,21.313700741037373,2578,21.313700741037373
Belarus,2020,18365,15,2020-04-13,9449321,3229,34.17176747408623,5807,34.17176747408623
Belarus,2020,18372,16,2020-04-20,9449321,4656,49.27338165356008,10463,49.27338165356008
Belarus,2020,18379,17,2020-04-27,9449321,6242,66.05765641785267,16705,66.05765641785267
Belarus,2020,18386,18,2020-05-04,9449321,6268,66.33280846316894,22973,66.33280846316894
Belarus,2020,18393,19,2020-05-11,9449321,6677,70.66116179141338,29650,70.66116179141338
Belarus,2020,18400,20,2020-05-18,9449321,6548,69.29598433580571,36198,69.29598433580571
Belarus,2020,18407,21,2020-05-25,9449321,6358,67.2852578508022,42556,67.2852578508022
Belarus,2020,18414,22,2020-06-01,9449321,6074,64.2797508942706,48630,64.2797508942706
Belarus,2020,18421,23,2020-06-08,9449321,5343,56.54374531249388,53973,56.54374531249388
Belarus,2020,18428,24,2020-06-15,9449321,4532,47.961118052820936,58505,47.961118052820936
Belarus,2020,18435,25,2020-06-22,9449321,2970,31.430829791897217,61475,31.430829791897217
Belarus,2020,18442,26,2020-06-29,9449321,2079,22.00158085432805,63554,22.00158085432805
Belarus,2020,18449,27,2020-07-06,9449321,1378,14.583058401762413,64932,14.583058401762413
Belarus,2020,18456,28,2020-07-13,9449321,1163,12.307762642416318,66095,12.307762642416318
Belarus,2020,18463,29,2020-07-20,9449321,1037,10.974333499729768,67132,10.974333499729768
Belarus,2020,18470,30,2020-07-27,9449321,935,9.894890860412087,68067,9.894890860412087
Belarus,2020,18477,31,2020-08-03,9449321,783,8.286309672409267,68850,8.286309672409267
Belarus,2020,18484,32,2020-08-10,9449321,666,7.048125468486043,69516,7.048125468486043
Belarus,2020,18491,33,2020-08-17,9449321,952,10.074797966965034,70468,10.074797966965034
Belarus,2020,18498,34,2020-08-24,9449321,1219,12.900397816943672,71687,12.900397816943672
Belarus,2020,18505,35,2020-08-31,9449321,1172,12.403007581179642,72859,12.403007581179642
Belarus,2020,18512,36,2020-09-07,9449321,1314,13.905761059445435,74173,13.905761059445435
Belarus,2020,18519,37,2020-09-14,9449321,1501,15.884739231527853,75674,15.884739231527853
Belarus,2020,18526,38,2020-09-21,9449321,1935,20.477661834114855,77609,20.477661834114855
Belarus,2020,18533,39,2020-09-28,9449321,2686,28.42532283536563,80295,28.42532283536563
Belarus,2020,18540,40,2020-10-05,9449321,3239,34.27759518382326,83534,34.27759518382326
Belarus,2020,18547,41,2020-10-12,9449321,4164,44.06665833449832,87698,44.06665833449832
Belarus,2020,18554,42,2020-10-19,9449321,5125,54.23670124022668,92823,54.23670124022668
Belarus,2020,18561,43,2020-10-26,9449321,6636,70.22726818149155,99459,70.22726818149155
Belarus,2020,18568,44,2020-11-02,9449321,6820,72.17449804065286,106279,72.17449804065286
Belarus,2020,18575,45,2020-11-09,9449321,7906,83.66738731809407,114185,83.66738731809407
Belarus,2020,18582,46,2020-11-16,9449321,9814,103.85931433591895,123999,103.85931433591895
Belarus,2020,18589,47,2020-11-23,9449321,11009,116.50572564949375,135008,116.50572564949375
Belarus,2020,18596,48,2020-11-30,9449321,12149,128.57008455951492,147157,128.57008455951492
Belarus,2020,18603,49,2020-12-07,9449321,13138,139.03644505250693,160295,139.03644505250693
Belarus,2020,18610,50,2020-12-14,9449321,13228,139.9888944401402,173523,139.9888944401402
Belarus,2020,18617,51,2020-12-21,9449321,15065,159.42944471883217,188588,159.42944471883217
Belarus,2020,18624,52,2020-12-28,9449321,11374,120.36843705489527,199962,120.36843705489527
Belarus,2021,18631,0,2021-01-04,9449321,14031,148.48685953202352,213993,148.48685953202352
Belarus,2021,18631,1,2021-01-04,9449321,13367,141.45989960548488,227360,141.45989960548488
Belarus,2021,18638,2,2021-01-11,9449321,10251,108.48398525142706,237611,108.48398525142706
Belarus,2021,18645,3,2021-01-18,9449321,10725,113.50021869296218,248336,113.50021869296218
